word,count,freq
mostcomfortable,4586,2
mineshe,4587,2
helpless,4588,2
guarded,4589,2
fortitude,4590,2
ityes,4591,2
remembranceof,4592,2
november,4593,2
suspectedi,4594,2
mistakenand,4595,2
handwriting,4596,2
forwardto,4597,2
comfortof,4598,2
selfapprobation,4599,2
communicate,4600,2
evenof,4601,2
whims,4602,2
cases,4603,2
janeupon,4604,2
shemust,4605,2
significant,4606,2
headi,4607,2
thepleasure,4608,2
westonto,4609,2
mymothers,4610,2
womanbefore,4611,2
shilling,4612,2
allthere,4613,2
teach,4614,2
luckyfor,4615,2
allby,4616,2
sketches,4617,2
gravel,4618,2
buried,4619,2
pleasureas,4620,2
noisy,4621,2
authorised,4622,2
tryingto,4623,2
forwards,4624,2
wifeshe,4625,2
detected,4626,2
iought,4627,2
fitfor,4628,2
avail,4629,2
flirtation,4630,2
attentionshe,4631,2
roomfor,4632,2
urging,4633,2
bickerton,4634,2
interfere,4635,2
harrietchapter,4636,2
blended,4637,2
affronted,4638,2
beneath,4639,2
darker,4640,2
reprobating,4641,2
musician,4642,2
itsnot,4643,2
seenthe,4644,2
wasthere,4645,2
sittingroom,4646,2
wouldemma,4647,2
distinguish,4648,2
driven,4649,2
valueof,4650,2
genteel,4651,2
variation,4652,2
sweetbread,4653,2
hindquarter,4654,2
luckiest,4655,2
ratheri,4656,2
allfor,4657,2
congratulatory,4658,2
discipline,4659,2
presentand,4660,2
sanction,4661,2
hartfieldno,4662,2
beinga,4663,2
madbut,4664,2
gentlemani,4665,2
youlike,4666,2
fetched,4667,2
holiday,4668,2
capabilities,4669,2
regrettedthe,4670,2
verygreat,4671,2
exactlywhat,4672,2
mindvery,4673,2
gipsy,4674,2
zeal,4675,2
grandmothers,4676,2
knowwhat,4677,2
knightleywho,4678,2
tryto,4679,2
disengage,4680,2
sunday,4681,2
ownthis,4682,2
toher,4683,2
puzzled,4684,2
lookedhe,4685,2
sakei,4686,2
privileged,4687,2
retreated,4688,2
fifty,4689,2
suspectingthat,4690,2
illand,4691,2
himwho,4692,2
willi,4693,2
thingthe,4694,2
surely,4695,2
discreet,4696,2
perceiving,4697,2
herif,4698,2
harp,4699,2
timei,4700,2
refrainfrom,4701,2
somewhere,4702,2
knightleymr,4703,2
unpardonable,4704,2
wordto,4705,2
chief,4706,2
respectto,4707,2
qualified,4708,2
dimensions,4709,2
nightand,4710,2
incredible,4711,2
hotter,4712,2
handsomest,4713,2
beenat,4714,2
happinesshe,4715,2
againit,4716,2
withouta,4717,2
lifethey,4718,2
perplexities,4719,2
donebut,4720,2
neednot,4721,2
timefor,4722,2
passes,4723,2
overheard,4724,2
goodtempered,4725,2
obligation,4726,2
counsellor,4727,2
manage,4728,2
previously,4729,2
voiceof,4730,2
injury,4731,2
nine,4732,2
batesand,4733,2
imperfection,4734,2
comparative,4735,2
emmalet,4736,2
youngmans,4737,2
heris,4738,2
anytime,4739,2
bears,4740,2
signify,4741,2
upper,4742,2
fairto,4743,2
dr,4744,2
admirable,4745,2
sorrybut,4746,2
itimpossible,4747,2
chicken,4748,2
hopedto,4749,2
canhave,4750,2
hedges,4751,2
marryhe,4752,2
lies,4753,2
windy,4754,2
harrietso,4755,2
thenshe,4756,2
faint,4757,2
allowedto,4758,2
april,4759,2
togetheremma,4760,2
apprehended,4761,2
cameand,4762,2
sayfor,4763,2
tongues,4764,2
differencewhich,4765,2
expectto,4766,2
bei,4767,2
teachers,4768,2
itwe,4769,2
restrained,4770,2
johnand,4771,2
patroness,4772,2
idid,4773,2
beingso,4774,2
allthis,4775,2
beenbut,4776,2
similar,4777,2
stupidest,4778,2
sofor,4779,2
lame,4780,2
reverie,4781,2
awake,4782,2
sightand,4783,2
themmrs,4784,2
park,4785,2
surethere,4786,2
objectof,4787,2
understands,4788,2
marries,4789,2
dangers,4790,2
confesses,4791,2
alert,4792,2
dead,4793,2
dined,4794,2
comprehension,4795,2
heir,4796,2
wishshe,4797,2
mannerof,4798,2
ceaseless,4799,2
morethe,4800,2
fatigued,4801,2
faceand,4802,2
checked,4803,2
banished,4804,2
ingenious,4805,2
awaythey,4806,2
yielded,4807,2
churchillwho,4808,2
resolvedto,4809,2
anticipated,4810,2
nowmr,4811,2
pronounce,4812,2
pursuits,4813,2
avoided,4814,2
tenaciously,4815,2
detain,4816,2
muchmore,4817,2
callon,4818,2
goodi,4819,2
moremr,4820,2
illiterate,4821,2
silver,4822,2
roused,4823,2
shouldbe,4824,2
knowif,4825,2
elevate,4826,2
inquired,4827,2
partake,4828,2
passedbut,4829,2
strawberries,4830,2
apprehend,4831,2
alluded,4832,2
bathbut,4833,2
meditated,4834,2
noticing,4835,2
friendliness,4836,2
entitledto,4837,2
wavering,4838,2
whatshe,4839,2
fortunately,4840,2
hartfielda,4841,2
knightleywhat,4842,2
apply,4843,2
thenbut,4844,2
cheering,4845,2
herat,4846,2
repliedthat,4847,2
judicious,4848,2
unsuitable,4849,2
astleys,4850,2
storm,4851,2
furniture,4852,2
unfavourable,4853,2
fairfaxwhose,4854,2
knowshe,4855,2
fagged,4856,2
capital,4857,2
westonbut,4858,2
loverand,4859,2
suits,4860,2
asserted,4861,2
thoughtshe,4862,2
agoshe,4863,2
hima,4864,2
moreit,4865,2
itwith,4866,2
dissolved,4867,2
againmr,4868,2
itthat,4869,2
boot,4870,2
partiality,4871,2
novelty,4872,2
constancy,4873,2
perturbationthat,4874,2
unwholesome,4875,2
denied,4876,2
confinement,4877,2
remiss,4878,2
writeto,4879,2
cleverand,4880,2
philosophic,4881,2
myselfthat,4882,2
observant,4883,2
flakes,4884,2
campbelland,4885,2
tribute,4886,2
agony,4887,2
everybodys,4888,2
likenessi,4889,2
unhappiness,4890,2
isto,4891,2
maybe,4892,2
thenhe,4893,2
intellects,4894,2
meyes,4895,2
retirement,4896,2
warmlyand,4897,2
nowhe,4898,2
wordsi,4899,2
fatheri,4900,2
freshnessof,4901,2
thereand,4902,2
forany,4903,2
wereso,4904,2
governed,4905,2
envious,4906,2
deaf,4907,2
fairest,4908,2
contrition,4909,2
representation,4910,2
cured,4911,2
thingbut,4912,2
shesaw,4913,2
pulse,4914,2
reluctance,4915,2
therecould,4916,2
secresy,4917,2
didto,4918,2
careof,4919,2
themall,4920,2
dinnerparties,4921,2
itfor,4922,2
complimentary,4923,2
alternative,4924,2
totake,4925,2
fatigues,4926,2
hartfieldwas,4927,2
striking,4928,2
heroism,4929,2
encounter,4930,2
conversable,4931,2
hazle,4932,2
ismost,4933,2
intoand,4934,2
smaller,4935,2
attachmentto,4936,2
changeand,4937,2
boast,4938,2
batesto,4939,2
offand,4940,2
worldbut,4941,2
opportunities,4942,2
rumour,4943,2
deeper,4944,2
knowin,4945,2
examined,4946,2
condemn,4947,2
sojane,4948,2
aftermr,4949,2
shortin,4950,2
extravagance,4951,2
insidious,4952,2
naming,4953,2
accommodate,4954,2
attractive,4955,2
privy,4956,2
johns,4957,2
eveningand,4958,2
poignant,4959,2
declares,4960,2
ofmr,4961,2
ideai,4962,2
nowthe,4963,2
extracts,4964,2
deplorable,4965,2
lovehad,4966,2
talkedon,4967,2
lookbut,4968,2
pitiful,4969,2
pencil,4970,2
relates,4971,2
allvery,4972,2
bargain,4973,2
harriethad,4974,2
replying,4975,2
graciously,4976,2
twoand,4977,2
thatshe,4978,2
hebut,4979,2
orchard,4980,2
morein,4981,2
unhappyand,4982,2
assisting,4983,2
remarkable,4984,2
trivial,4985,2
escorted,4986,2
sensesand,4987,2
visitsand,4988,2
worstof,4989,2
isan,4990,2
thatin,4991,2
letterand,4992,2
struggled,4993,2
confident,4994,2
wereat,4995,2
temperto,4996,2
loudly,4997,2
artless,4998,2
horrors,4999,2
mehow,5000,2
moonlight,5001,2
forme,5002,2
sayyes,5003,2
societythe,5004,2
seethat,5005,2
acquaintanceshe,5006,2
agood,5007,2
quarrelled,5008,2
unable,5009,2
smiththe,5010,2
bridethere,5011,2
incumbent,5012,2
watercolours,5013,2
musing,5014,2
comforted,5015,2
familiar,5016,2
spiritswere,5017,2
merriment,5018,2
adegree,5019,2
longstanding,5020,2
displays,5021,2
hue,5022,2
withmrs,5023,2
failure,5024,2
bordered,5025,2
caseof,5026,2
sparkling,5027,2
misinterpreted,5028,2
smithi,5029,2
sung,5030,2
harrieta,5031,2
vainemma,5032,2
lightened,5033,2
doorand,5034,2
adapt,5035,2
alloy,5036,2
engrossed,5037,2
heardyou,5038,2
doneone,5039,2
attentivelywith,5040,2
hit,5041,2
moreto,5042,2
dealbut,5043,2
fourandtwenty,5044,2
pitied,5045,2
truer,5046,2
sucklingsand,5047,2
dependent,5048,2
unchecked,5049,2
summons,5050,2
nothe,5051,2
canif,5052,2
hawkinsi,5053,2
salary,5054,2
morehe,5055,2
eltoncould,5056,2
agohow,5057,2
wifeto,5058,2
senseshe,5059,2
returni,5060,2
goodhumouredly,5061,2
ithave,5062,2
onhis,5063,2
youto,5064,2
determinedthat,5065,2
attentionto,5066,2
encumbrance,5067,2
presented,5068,2
withinthe,5069,2
placea,5070,2
hartfieldfor,5071,2
commendation,5072,2
couldmake,5073,2
retract,5074,2
amuses,5075,2
whichhad,5076,2
areand,5077,2
nowand,5078,2
waymrs,5079,2
littlelabour,5080,2
quivering,5081,2
forthere,5082,2
complaints,5083,2
aimed,5084,2
janei,5085,2
supplanted,5086,2
thisit,5087,2
hedge,5088,2
committed,5089,2
modest,5090,2
beacquainted,5091,2
slightly,5092,2
stooping,5093,2
stoops,5094,2
gratify,5095,2
filled,5096,2
courseand,5097,2
woodhousethe,5098,2
daughtera,5099,2
dealand,5100,2
grows,5101,2
harrietharriet,5102,2
beam,5103,2
themidst,5104,2
principally,5105,2
happyif,5106,2
witty,5107,2
beento,5108,2
longest,5109,2
homehe,5110,2
tomorrowand,5111,2
perrywas,5112,2
regardfor,5113,2
viewed,5114,2
reminding,5115,2
herwhat,5116,2
swelling,5117,2
ingenuity,5118,2
reproof,5119,2
renewal,5120,2
inherited,5121,2
sang,5122,2
fatherthere,5123,2
morningwe,5124,2
attitude,5125,2
naturallyso,5126,2
goneand,5127,2
surmise,5128,2
disappointments,5129,2
repliedi,5130,2
hearthe,5131,2
honoured,5132,2
vouchsafe,5133,2
otherin,5134,2
worlds,5135,2
gavea,5136,2
speakshe,5137,2
marryand,5138,2
demure,5139,2
hadmade,5140,2
alonei,5141,2
firebut,5142,2
othersshe,5143,2
itdo,5144,2
nowupon,5145,2
frommr,5146,2
iwere,5147,2
assembled,5148,2
critical,5149,2
theydid,5150,2
contriving,5151,2
inclinationto,5152,2
july,5153,2
atall,5154,2
isyou,5155,2
threeandtwenty,5156,2
atmrs,5157,2
arch,5158,2
answerfor,5159,2
againemma,5160,2
emmaemma,5161,2
entertained,5162,2
slowly,5163,2
atonement,5164,2
helpand,5165,2
quantity,5166,2
learned,5167,2
drewin,5168,2
assent,5169,2
wehave,5170,2
competent,5171,2
blameless,5172,2
nurse,5173,2
disinclination,5174,2
populous,5175,2
bottom,5176,2
whichmr,5177,2
yellow,5178,2
sharp,5179,2
sentence,5180,2
herfirst,5181,2
wonders,5182,2
hadnever,5183,2
waste,5184,2
gets,5185,2
everybody,5186,2
playfulness,5187,2
returnedand,5188,2
sport,5189,2
longershe,5190,2
samesort,5191,2
parentage,5192,2
dispense,5193,2
familyand,5194,2
mustand,5195,2
ridiculous,5196,2
delivered,5197,2
closest,5198,2
differentways,5199,2
handsomeshe,5200,2
deaththey,5201,2
comeshe,5202,2
importancewith,5203,2
discovered,5204,2
bewitching,5205,2
younger,5206,2
dutyin,5207,2
successfully,5208,2
soonbe,5209,2
seeemma,5210,2
beforeyou,5211,2
rememberedwhat,5212,2
bothand,5213,2
refer,5214,2
naivete,5215,2
ithas,5216,2
fondness,5217,2
indeedyou,5218,2
disgustingly,5219,2
hernothing,5220,2
washow,5221,2
lent,5222,2
themoh,5223,2
mild,5224,2
upher,5225,2
thegreatest,5226,2
defence,5227,2
instrumentif,5228,2
likelyi,5229,2
bred,5230,2
foolishly,5231,2
eleganceto,5232,2
answeredoh,5233,2
affairs,5234,2
pretenceof,5235,2
yeari,5236,2
adventure,5237,2
muttering,5238,2
affliction,5239,2
happinessthe,5240,2
hoarse,5241,2
knowit,5242,2
vulgarity,5243,2
irresolute,5244,2
wilful,5245,2
goodand,5246,2
breathe,5247,2
mindbut,5248,2
novemberthe,5249,2
despatch,5250,2
henceforward,5251,2
onthat,5252,2
faultsshe,5253,2
local,5254,2
anyof,5255,2
lesson,5256,2
uphe,5257,2
goodthe,5258,2
homeemma,5259,2
freed,5260,2
sighti,5261,2
delightedto,5262,2
prominent,5263,2
grieve,5264,2
ifhe,5265,2
pursuing,5266,2
dinewith,5267,2
momentbut,5268,2
knightleyto,5269,2
ballwhich,5270,2
conjugal,5271,2
engagementemma,5272,2
hadvery,5273,2
beforethat,5274,2
presenting,5275,2
earnestness,5276,2
minuteswere,5277,2
hanging,5278,2
summerand,5279,2
todayand,5280,2
revealed,5281,2
happinessof,5282,2
thatif,5283,2
gonechapter,5284,2
sightof,5285,2
toldher,5286,2
expressive,5287,2
toldyou,5288,2
youthful,5289,2
court,5290,2
plansand,5291,2
accountof,5292,2
wasstill,5293,2
accompanying,5294,2
observer,5295,2
spiteof,5296,2
definition,5297,2
saidit,5298,2
cannotbe,5299,2
thingsbut,5300,2
notbut,5301,2
whatyou,5302,2
inevitable,5303,2
discoveriesi,5304,2
beforethe,5305,2
pleasureof,5306,2
characterand,5307,2
artifice,5308,2
subjectof,5309,2
sooh,5310,2
disagree,5311,2
hawkinss,5312,2
treated,5313,2
convictionthat,5314,2
indulging,5315,2
isbut,5316,2
fruit,5317,2
fairfaxis,5318,2
brighter,5319,2
openness,5320,2
sinking,5321,2
recommendationsto,5322,2
parent,5323,2
lawyer,5324,2
muchhe,5325,2
ithought,5326,2
caseand,5327,2
harrietshe,5328,2
explore,5329,2
odious,5330,2
sayhow,5331,2
fires,5332,2
coxcomb,5333,2
becomeof,5334,2
talkedto,5335,2
soonoh,5336,2
wellthe,5337,2
assuring,5338,2
page,5339,2
allyour,5340,2
proprietor,5341,2
emmayour,5342,2
simpleton,5343,2
exceed,5344,2
itthough,5345,2
divisions,5346,2
interests,5347,2
insolence,5348,2
favourand,5349,2
despairand,5350,2
rousing,5351,2
ensure,5352,2
pitch,5353,2
himmrs,5354,2
charmingyoung,5355,2
suchan,5356,2
ideasand,5357,2
asa,5358,2
fora,5359,2
againby,5360,2
notshe,5361,2
nothingfor,5362,2
rainand,5363,2
housefrom,5364,2
answers,5365,2
shortof,5366,2
protested,5367,2
cousin,5368,2
westonvery,5369,2
goodnessand,5370,2
smithmiss,5371,2
overcharged,5372,2
unite,5373,2
happenedto,5374,2
saidthe,5375,2
shefound,5376,2
openly,5377,2
dearemma,5378,2
random,5379,2
profit,5380,2
owni,5381,2
playfully,5382,2
saidthat,5383,2
herselfby,5384,2
talkative,5385,2
unconscious,5386,2
planned,5387,2
toand,5388,2
indubitable,5389,2
surrender,5390,2
formr,5391,2
thesubject,5392,2
mental,5393,2
isabellashe,5394,2
conveniently,5395,2
drew,5396,2
makingtheir,5397,2
silenced,5398,2
cometo,5399,2
itwhat,5400,2
talkingto,5401,2
dinneras,5402,2
aloneand,5403,2
jumped,5404,2
deepin,5405,2
wifewho,5406,2
elderly,5407,2
areemma,5408,2
knightleyyou,5409,2
notefrom,5410,2
submissive,5411,2
premature,5412,2
convincedher,5413,2
confusionof,5414,2
stretching,5415,2
oneandtwenty,5416,2
imparted,5417,2
heron,5418,2
imputed,5419,2
mewhich,5420,2
hither,5421,2
yesmr,5422,2
peoplei,5423,2
elevation,5424,2
airs,5425,2
randallsto,5426,2
rush,5427,2
languor,5428,2
misunderstood,5429,2
wordsthat,5430,2
arrivalof,5431,1
consentto,5432,1
itwhich,5433,1
readoh,5434,1
motherhad,5435,1
morningdroptwe,5436,1
emmaas,5437,1
yeshe,5438,1
forwardmr,5439,1
drifted,5440,1
prosingsof,5441,1
fearof,5442,1
momentthis,5443,1
acquaintanceafter,5444,1
worseif,5445,1
attorneyand,5446,1
otheri,5447,1
glimpsewas,5448,1
presumptuous,5449,1
lastyear,5450,1
fence,5451,1
indifferencehe,5452,1
awayif,5453,1
theprospect,5454,1
gentlemanfarmeras,5455,1
improvementto,5456,1
criticismmiss,5457,1
s,5458,1
marriedand,5459,1
dashing,5460,1
conferring,5461,1
sidethe,5462,1
beonly,5463,1
familyinterested,5464,1
rapturesit,5465,1
withherself,5466,1
fallenor,5467,1
mailsit,5468,1
wasincapable,5469,1
thoughtespecially,5470,1
silentmr,5471,1
belongedto,5472,1
everyfavourite,5473,1
sideboardfor,5474,1
himlively,5475,1
forcibly,5476,1
daughtersbut,5477,1
itchristmas,5478,1
outwardcircumstances,5479,1
fatherinlaw,5480,1
prepossessing,5481,1
husbandher,5482,1
whatshall,5483,1
marriedwe,5484,1
yourschapter,5485,1
wifeought,5486,1
misjudging,5487,1
horribleingratitude,5488,1
havingi,5489,1
presenceof,5490,1
importation,5491,1
comfortableyou,5492,1
hisshepherds,5493,1
leaveharriet,5494,1
additionalagitation,5495,1
ofthis,5496,1
havehis,5497,1
byher,5498,1
heari,5499,1
shehoped,5500,1
unquestionably,5501,1
leavechapter,5502,1
wholeofficiating,5503,1
churchillcoming,5504,1
notcoming,5505,1
dinnerconvincing,5506,1
conversationinterrupted,5507,1
unsuitablebut,5508,1
prettyor,5509,1
feelsuch,5510,1
servantif,5511,1
wasas,5512,1
thinkingmyself,5513,1
verypossibly,5514,1
doneevery,5515,1
constantlywith,5516,1
woodhousetaken,5517,1
youall,5518,1
harrietyour,5519,1
waswanting,5520,1
subjectthere,5521,1
outdo,5522,1
embarrassed,5523,1
windi,5524,1
sash,5525,1
favourhe,5526,1
persuasionas,5527,1
courtesies,5528,1
honourwhy,5529,1
lookhow,5530,1
refreshingonly,5531,1
earthgood,5532,1
tottering,5533,1
unhappythey,5534,1
beingseated,5535,1
sorrycome,5536,1
poorlyi,5537,1
casement,5538,1
overtaken,5539,1
quitedetermined,5540,1
sour,5541,1
attachmentwhether,5542,1
againselfimportant,5543,1
forwarded,5544,1
shy,5545,1
noware,5546,1
surprizei,5547,1
hadreturned,5548,1
morningare,5549,1
campbelli,5550,1
youknowing,5551,1
wiseror,5552,1
quality,5553,1
solicited,5554,1
thenwith,5555,1
expectedlook,5556,1
shemeant,5557,1
himselfno,5558,1
despairshe,5559,1
goodhearted,5560,1
carriagesthat,5561,1
anotheremma,5562,1
thinkany,5563,1
neveroccurred,5564,1
slavery,5565,1
softenedaway,5566,1
consideredemmas,5567,1
sorta,5568,1
imaginemr,5569,1
hearso,5570,1
heritagewell,5571,1
auntthe,5572,1
townmrs,5573,1
satisfiedlet,5574,1
iiithis,5575,1
speakof,5576,1
compassionthough,5577,1
proofhow,5578,1
seeat,5579,1
lipa,5580,1
nowemma,5581,1
goingon,5582,1
preparingyourself,5583,1
rub,5584,1
youmr,5585,1
herewas,5586,1
usthat,5587,1
whereshe,5588,1
rightindeed,5589,1
othermight,5590,1
usof,5591,1
startled,5592,1
hotsuch,5593,1
engrosses,5594,1
cansatisfied,5595,1
tofeel,5596,1
prettythe,5597,1
themmy,5598,1
suchexcellent,5599,1
doatingly,5600,1
enhanced,5601,1
openlyencouraging,5602,1
loverthe,5603,1
whileshe,5604,1
traits,5605,1
scrupulousconscience,5606,1
brainyou,5607,1
necessarilyfollowed,5608,1
nineteen,5609,1
unadorned,5610,1
togrow,5611,1
slope,5612,1
disappointedthey,5613,1
shethat,5614,1
wordsemma,5615,1
nothingthink,5616,1
allso,5617,1
harmonyof,5618,1
professional,5619,1
hisshe,5620,1
randallsyes,5621,1
couldventure,5622,1
unhealthy,5623,1
upby,5624,1
favoursuch,5625,1
dashedinto,5626,1
nightwhether,5627,1
halfboot,5628,1
gratitudeto,5629,1
dostalisin,5630,1
perryhow,5631,1
givesdear,5632,1
processso,5633,1
almostan,5634,1
groundwork,5635,1
parcelsno,5636,1
unsuspectedthe,5637,1
pardoned,5638,1
somethingtotally,5639,1
treatmentand,5640,1
outin,5641,1
hedoes,5642,1
reflectnow,5643,1
immediateah,5644,1
theirbeing,5645,1
herbrother,5646,1
momentit,5647,1
characters,5648,1
dusty,5649,1
thousandshappier,5650,1
apprehendedand,5651,1
voluntarilyabsenting,5652,1
ladiesmrs,5653,1
wellshe,5654,1
amiablei,5655,1
resolutelylet,5656,1
repeatedlyyou,5657,1
issomething,5658,1
threw,5659,1
charmedthere,5660,1
nobodyas,5661,1
conveyance,5662,1
receivedwith,5663,1
certainlybe,5664,1
sensiblethan,5665,1
foracuteness,5666,1
tidingsmr,5667,1
originalauthor,5668,1
pollardsof,5669,1
convincedi,5670,1
enscombecaptain,5671,1
crowdedat,5672,1
pleasurehope,5673,1
meaningbut,5674,1
ofregard,5675,1
repellent,5676,1
irritateshe,5677,1
naturallyharriet,5678,1
itstill,5679,1
forms,5680,1
admirationif,5681,1
hoursand,5682,1
gaiters,5683,1
dissipatedwe,5684,1
fed,5685,1
nobility,5686,1
importanceof,5687,1
fetchesour,5688,1
onemiss,5689,1
knocked,5690,1
lookupon,5691,1
abroadi,5692,1
oddtempered,5693,1
muchmistaken,5694,1
friendtell,5695,1
allgood,5696,1
sorrythat,5697,1
myfatherbut,5698,1
hartfieldwould,5699,1
sheshould,5700,1
garters,5701,1
sada,5702,1
womanjane,5703,1
broadlyshe,5704,1
goodly,5705,1
stomacher,5706,1
attained,5707,1
sawthe,5708,1
thoroughlyif,5709,1
mannersthere,5710,1
particularlyconnected,5711,1
caviller,5712,1
yesterdays,5713,1
closeby,5714,1
insulting,5715,1
charactermr,5716,1
inflicting,5717,1
daughterto,5718,1
continuedi,5719,1
beuseful,5720,1
actuallydetermined,5721,1
maintaining,5722,1
likemorning,5723,1
satisfiesyour,5724,1
hadherself,5725,1
inboth,5726,1
goi,5727,1
inquirieswell,5728,1
elegantshe,5729,1
groundscommon,5730,1
bleak,5731,1
everywonder,5732,1
wholelengthspencil,5733,1
correspond,5734,1
timemy,5735,1
retained,5736,1
dreadfulwhat,5737,1
himselfas,5738,1
noperry,5739,1
notionsa,5740,1
hadhad,5741,1
alreadyoccurred,5742,1
achievement,5743,1
requisiteharriet,5744,1
rapturous,5745,1
thanmyself,5746,1
obligingfor,5747,1
certainlyit,5748,1
justicetheir,5749,1
fathomed,5750,1
precisionno,5751,1
engagementmy,5752,1
soshe,5753,1
retort,5754,1
sayunheard,5755,1
asleepi,5756,1
picturebut,5757,1
muchi,5758,1
taylorand,5759,1
inone,5760,1
christmasthough,5761,1
criedtake,5762,1
ofembarrassing,5763,1
manyyou,5764,1
bewasted,5765,1
campbellnothing,5766,1
desiringto,5767,1
stretch,5768,1
locked,5769,1
thosemight,5770,1
eltonsit,5771,1
warmththat,5772,1
putridinfectious,5773,1
unbiased,5774,1
beforeperhaps,5775,1
alterationto,5776,1
itelegance,5777,1
thisto,5778,1
dangerousprecedent,5779,1
letteronly,5780,1
goddardshe,5781,1
ribbonsfrom,5782,1
tolerablythrough,5783,1
pretended,5784,1
muchof,5785,1
goddardshalf,5786,1
unchanged,5787,1
outseemed,5788,1
alas,5789,1
bondstreethas,5790,1
englandthey,5791,1
auntthis,5792,1
sightshe,5793,1
changeit,5794,1
excuseand,5795,1
comparisonoh,5796,1
wellthank,5797,1
havehe,5798,1
intrigue,5799,1
wellwritten,5800,1
improving,5801,1
hopei,5802,1
covering,5803,1
heever,5804,1
staidat,5805,1
indeedmr,5806,1
sufferingunder,5807,1
twentyfour,5808,1
neighboursknew,5809,1
betalking,5810,1
neighboursmy,5811,1
winterbefore,5812,1
eveningbut,5813,1
twoespecially,5814,1
eyesfrom,5815,1
understandingand,5816,1
sweetnesslatterly,5817,1
comfortthe,5818,1
properer,5819,1
fastidious,5820,1
whilehe,5821,1
itmay,5822,1
mannersfor,5823,1
clearereven,5824,1
admires,5825,1
intelligibleno,5826,1
exchanged,5827,1
feasiblethe,5828,1
themhating,5829,1
annoyance,5830,1
continualendurance,5831,1
childrenthere,5832,1
chatand,5833,1
cheerfuller,5834,1
gangdemanding,5835,1
outreethose,5836,1
woodhouseopposed,5837,1
satisfactions,5838,1
courtshipa,5839,1
rainthis,5840,1
ofuse,5841,1
rememberthat,5842,1
answeredmy,5843,1
concisenot,5844,1
apartmenthow,5845,1
educatedwell,5846,1
surelyi,5847,1
morningamong,5848,1
measureemmas,5849,1
towelcomed,5850,1
mock,5851,1
overhear,5852,1
everyharmless,5853,1
biliousand,5854,1
whichyou,5855,1
car,5856,1
notcould,5857,1
onedonwell,5858,1
playwith,5859,1
measuring,5860,1
writingthis,5861,1
alarmevery,5862,1
saymore,5863,1
indulgedwhich,5864,1
mighty,5865,1
amoments,5866,1
screen,5867,1
touchstone,5868,1
socomfortably,5869,1
westonsquick,5870,1
theinconvenience,5871,1
forwhy,5872,1
ideayou,5873,1
mattershe,5874,1
thegladness,5875,1
silenceof,5876,1
marriagebut,5877,1
procrastinating,5878,1
mouthand,5879,1
donwellwas,5880,1
painhe,5881,1
standa,5882,1
colegave,5883,1
allendure,5884,1
soonthis,5885,1
imposingon,5886,1
youthon,5887,1
havepreferred,5888,1
droptbut,5889,1
flower,5890,1
diffuses,5891,1
adozen,5892,1
readyon,5893,1
pictureharriet,5894,1
bringher,5895,1
motheror,5896,1
repliedit,5897,1
tomorrowi,5898,1
practisingon,5899,1
canvassing,5900,1
prosperityand,5901,1
longlooked,5902,1
roadthe,5903,1
pianofortea,5904,1
westonthat,5905,1
refusingthis,5906,1
provideit,5907,1
placethere,5908,1
werei,5909,1
topicswere,5910,1
grammariancould,5911,1
efficacy,5912,1
destinyof,5913,1
mustas,5914,1
porkwhen,5915,1
houseso,5916,1
againyou,5917,1
grandpapasi,5918,1
uncertaintya,5919,1
clinging,5920,1
woodhousewhom,5921,1
beforedo,5922,1
stuck,5923,1
domy,5924,1
mouthihave,5925,1
beforehis,5926,1
herquite,5927,1
sevenandtwenty,5928,1
knightleytwo,5929,1
strongerchapter,5930,1
meaningyour,5931,1
absurdityactually,5932,1
otheras,5933,1
recourse,5934,1
ownvery,5935,1
upi,5936,1
threadbare,5937,1
looksmr,5938,1
pitiableor,5939,1
didon,5940,1
thatso,5941,1
unexceptionablethe,5942,1
intimacyseemed,5943,1
reluctant,5944,1
rows,5945,1
fathersdinner,5946,1
safeno,5947,1
sufferingstate,5948,1
disagreeablei,5949,1
provokinghim,5950,1
bending,5951,1
chaperon,5952,1
scale,5953,1
grantedfor,5954,1
hersone,5955,1
persuasionof,5956,1
consequences,5957,1
misconductpain,5958,1
upontheir,5959,1
crisisan,5960,1
fixi,5961,1
tonewhat,5962,1
shevery,5963,1
irritatedinto,5964,1
warrantas,5965,1
harrietwellandand,5966,1
campbellsthe,5967,1
wasor,5968,1
engagementwrong,5969,1
nieceand,5970,1
regardforbut,5971,1
visitsso,5972,1
emotionshe,5973,1
hadno,5974,1
mindmight,5975,1
preparationand,5976,1
preventher,5977,1
blameableshe,5978,1
headacheseeing,5979,1
talkeda,5980,1
palpable,5981,1
fancies,5982,1
differenceoh,5983,1
meimagine,5984,1
eltonhe,5985,1
thusyour,5986,1
viithe,5987,1
tookus,5988,1
equals,5989,1
belaughed,5990,1
shakenthe,5991,1
fairfaxthey,5992,1
storythe,5993,1
wholehistory,5994,1
tasteat,5995,1
count,5996,1
geography,5997,1
notemiss,5998,1
certainof,5999,1
poplin,6000,1
againhighbury,6001,1
himwith,6002,1
properlyready,6003,1
fearless,6004,1
medals,6005,1
dreadperhaps,6006,1
herfrank,6007,1
allowances,6008,1
nothinga,6009,1
hisagitated,6010,1
bothi,6011,1
spoilt,6012,1
minced,6013,1
councillors,6014,1
silently,6015,1
pausefrank,6016,1
sentimentsher,6017,1
